id,employeeid,log_datetime,direction,shortname,serialno
32835,1645,2024-09-25 21:56:52+00,Out Device,CHECKOUT,NCD8242000384
32836,1262,2024-09-25 13:48:09+00,In Device,CHECKIN,NCD8242000216
32837,1528,2024-09-25 13:52:04+00,In Device,CHECKIN,NCD8242000216
32838,904,2024-09-25 21:56:25+00,Out Device,CHECKOUT,NCD8242000384
32839,1371,2024-09-25 21:56:57+00,Out Device,CHECKOUT,NCD8242000384
32840,1497,2024-09-25 13:48:14+00,In Device,CHECKIN,NCD8242000216
32841,1053,2024-09-25 13:54:59+00,In Device,CHECKIN,NCD8242000216
32842,1388,2024-09-25 21:56:27+00,Out Device,CHECKOUT,NCD8242000384
32843,1593,2024-09-25 21:57:00+00,Out Device,CHECKOUT,NCD8242000384
32844,1677,2024-09-25 13:48:19+00,In Device,CHECKIN,NCD8242000216
32845,1648,2024-09-25 13:55:10+00,In Device,CHECKIN,NCD8242000216
32846,1439,2024-09-25 21:56:29+00,Out Device,CHECKOUT,NCD8242000384
32847,1370,2024-09-25 21:57:02+00,Out Device,CHECKOUT,NCD8242000384
32848,1402,2024-09-25 13:48:39+00,In Device,CHECKIN,NCD8242000216
32849,1499,2024-09-25 13:55:13+00,In Device,CHECKIN,NCD8242000216
32850,1393,2024-09-25 21:56:31+00,Out Device,CHECKOUT,NCD8242000384
32851,790,2024-09-25 21:57:05+00,Out Device,CHECKOUT,NCD8242000384
32852,806,2024-09-25 13:48:57+00,In Device,CHECKIN,NCD8242000216
32853,1606,2024-09-25 13:55:17+00,In Device,CHECKIN,NCD8242000216
32854,1525,2024-09-25 21:56:33+00,Out Device,CHECKOUT,NCD8242000384
32855,1578,2024-09-25 21:57:09+00,Out Device,CHECKOUT,NCD8242000384
32856,1441,2024-09-25 13:49:28+00,In Device,CHECKIN,NCD8242000216
32857,1158,2024-09-25 13:55:19+00,In Device,CHECKIN,NCD8242000216
32858,1534,2024-09-25 21:56:35+00,Out Device,CHECKOUT,NCD8242000384
32859,1252,2024-09-25 21:57:19+00,Out Device,CHECKOUT,NCD8242000384
32860,1443,2024-09-25 13:49:33+00,In Device,CHECKIN,NCD8242000216
32861,4,2024-09-25 13:55:23+00,In Device,CHECKIN,NCD8242000216
32862,1582,2024-09-25 21:56:37+00,Out Device,CHECKOUT,NCD8242000384
32863,1365,2024-09-25 21:57:21+00,Out Device,CHECKOUT,NCD8242000384
32864,1469,2024-09-25 13:49:57+00,In Device,CHECKIN,NCD8242000216
32865,1384,2024-09-25 13:55:25+00,In Device,CHECKIN,NCD8242000216
32866,1158,2024-09-25 21:56:39+00,Out Device,CHECKOUT,NCD8242000384
32867,1611,2024-09-25 21:57:23+00,Out Device,CHECKOUT,NCD8242000384
32868,1416,2024-09-25 13:50:00+00,In Device,CHECKIN,NCD8242000216
32869,3,2024-09-25 13:55:28+00,In Device,CHECKIN,NCD8242000216
32870,1232,2024-09-25 21:57:26+00,Out Device,CHECKOUT,NCD8242000384
32871,1639,2024-09-25 21:56:41+00,Out Device,CHECKOUT,NCD8242000384
32872,1370,2024-09-25 13:55:33+00,In Device,CHECKIN,NCD8242000216
32873,1653,2024-09-25 13:51:28+00,In Device,CHECKIN,NCD8242000216
32874,1643,2024-09-25 21:57:28+00,Out Device,CHECKOUT,NCD8242000384
32875,1653,2024-09-25 21:56:43+00,Out Device,CHECKOUT,NCD8242000384
32876,1593,2024-09-25 13:51:34+00,In Device,CHECKIN,NCD8242000216
32877,1371,2024-09-25 13:55:37+00,In Device,CHECKIN,NCD8242000216
32878,1647,2024-09-25 21:57:30+00,Out Device,CHECKOUT,NCD8242000384
32879,1514,2024-09-25 21:56:45+00,Out Device,CHECKOUT,NCD8242000384
32880,1252,2024-09-25 13:55:39+00,In Device,CHECKIN,NCD8242000216
32881,1217,2024-09-25 13:51:39+00,In Device,CHECKIN,NCD8242000216
32882,1469,2024-09-25 21:57:33+00,Out Device,CHECKOUT,NCD8242000384
32883,1420,2024-09-25 21:56:48+00,Out Device,CHECKOUT,NCD8242000384
32884,1452,2024-09-25 13:51:41+00,In Device,CHECKIN,NCD8242000216
32885,1365,2024-09-25 13:55:41+00,In Device,CHECKIN,NCD8242000216
32886,1645,2024-09-25 21:56:52+00,Out Device,CHECKOUT,NCD8242000384
32887,1271,2024-09-25 21:57:42+00,Out Device,CHECKOUT,NCD8242000384
32888,1528,2024-09-25 13:52:04+00,In Device,CHECKIN,NCD8242000216
32889,1611,2024-09-25 13:55:43+00,In Device,CHECKIN,NCD8242000216
32890,1371,2024-09-25 21:56:57+00,Out Device,CHECKOUT,NCD8242000384
32891,1351,2024-09-25 21:57:49+00,Out Device,CHECKOUT,NCD8242000384
32892,1053,2024-09-25 13:54:59+00,In Device,CHECKIN,NCD8242000216
32893,1613,2024-09-25 13:55:44+00,In Device,CHECKIN,NCD8242000216
32894,1593,2024-09-25 21:57:00+00,Out Device,CHECKOUT,NCD8242000384
32895,1552,2024-09-25 21:57:52+00,Out Device,CHECKOUT,NCD8242000384
32896,1648,2024-09-25 13:55:10+00,In Device,CHECKIN,NCD8242000216
32897,1172,2024-09-25 13:56:08+00,In Device,CHECKIN,NCD8242000216
32898,1370,2024-09-25 21:57:02+00,Out Device,CHECKOUT,NCD8242000384
32899,1454,2024-09-25 21:57:54+00,Out Device,CHECKOUT,NCD8242000384
32900,1499,2024-09-25 13:55:13+00,In Device,CHECKIN,NCD8242000216
32901,1403,2024-09-25 13:56:10+00,In Device,CHECKIN,NCD8242000216
32902,790,2024-09-25 21:57:05+00,Out Device,CHECKOUT,NCD8242000384
32903,1528,2024-09-25 21:57:58+00,Out Device,CHECKOUT,NCD8242000384
32904,1606,2024-09-25 13:55:17+00,In Device,CHECKIN,NCD8242000216
32905,1271,2024-09-25 13:56:20+00,In Device,CHECKIN,NCD8242000216
32906,1578,2024-09-25 21:57:09+00,Out Device,CHECKOUT,NCD8242000384
32907,778,2024-09-25 21:57:59+00,Out Device,CHECKOUT,NCD8242000384
32908,1158,2024-09-25 13:55:19+00,In Device,CHECKIN,NCD8242000216
32909,1393,2024-09-25 13:56:23+00,In Device,CHECKIN,NCD8242000216
32910,1252,2024-09-25 21:57:19+00,Out Device,CHECKOUT,NCD8242000384
32911,825,2024-09-25 21:58:02+00,Out Device,CHECKOUT,NCD8242000384
32912,4,2024-09-25 13:55:23+00,In Device,CHECKIN,NCD8242000216
32913,932,2024-09-25 13:56:31+00,In Device,CHECKIN,NCD8242000216
32914,1365,2024-09-25 21:57:21+00,Out Device,CHECKOUT,NCD8242000384
32915,1536,2024-09-25 21:58:03+00,Out Device,CHECKOUT,NCD8242000384
32916,1384,2024-09-25 13:55:25+00,In Device,CHECKIN,NCD8242000216
32917,1531,2024-09-25 21:58:07+00,Out Device,CHECKOUT,NCD8242000384
32918,1611,2024-09-25 21:57:23+00,Out Device,CHECKOUT,NCD8242000384
32919,1351,2024-09-25 13:56:33+00,In Device,CHECKIN,NCD8242000216
32920,3,2024-09-25 13:55:28+00,In Device,CHECKIN,NCD8242000216
32921,1143,2024-09-25 21:58:11+00,Out Device,CHECKOUT,NCD8242000384
32922,1232,2024-09-25 21:57:26+00,Out Device,CHECKOUT,NCD8242000384
32923,1151,2024-09-25 13:56:34+00,In Device,CHECKIN,NCD8242000216
32924,1370,2024-09-25 13:55:33+00,In Device,CHECKIN,NCD8242000216
32925,1636,2024-09-25 13:57:06+00,In Device,CHECKIN,NCD8242000216
32926,1643,2024-09-25 21:57:28+00,Out Device,CHECKOUT,NCD8242000384
32927,858,2024-09-25 21:58:14+00,Out Device,CHECKOUT,NCD8242000384
32928,1668,2024-09-25 13:57:11+00,In Device,CHECKIN,NCD8242000216
32929,1371,2024-09-25 13:55:37+00,In Device,CHECKIN,NCD8242000216
32930,1624,2024-09-25 21:58:16+00,Out Device,CHECKOUT,NCD8242000384
32931,1647,2024-09-25 21:57:30+00,Out Device,CHECKOUT,NCD8242000384
32932,951,2024-09-25 13:58:46+00,In Device,CHECKIN,NCD8242000216
32933,1252,2024-09-25 13:55:39+00,In Device,CHECKIN,NCD8242000216
32934,1441,2024-09-25 21:58:18+00,Out Device,CHECKOUT,NCD8242000384
32935,1469,2024-09-25 21:57:33+00,Out Device,CHECKOUT,NCD8242000384
32936,916,2024-09-25 13:58:49+00,In Device,CHECKIN,NCD8242000216
32937,1365,2024-09-25 13:55:41+00,In Device,CHECKIN,NCD8242000216
32938,1443,2024-09-25 21:58:20+00,Out Device,CHECKOUT,NCD8242000384
32939,1271,2024-09-25 21:57:42+00,Out Device,CHECKOUT,NCD8242000384
32940,1625,2024-09-25 13:58:51+00,In Device,CHECKIN,NCD8242000216
32941,1611,2024-09-25 13:55:43+00,In Device,CHECKIN,NCD8242000216
32942,1262,2024-09-25 21:58:25+00,Out Device,CHECKOUT,NCD8242000384
32943,1351,2024-09-25 21:57:49+00,Out Device,CHECKOUT,NCD8242000384
32944,1669,2024-09-25 21:58:27+00,Out Device,CHECKOUT,NCD8242000384
32945,1613,2024-09-25 13:55:44+00,In Device,CHECKIN,NCD8242000216
32946,1647,2024-09-25 13:58:53+00,In Device,CHECKIN,NCD8242000216
32947,1552,2024-09-25 21:57:52+00,Out Device,CHECKOUT,NCD8242000384
32948,848,2024-09-25 21:58:29+00,Out Device,CHECKOUT,NCD8242000384
32949,1172,2024-09-25 13:56:08+00,In Device,CHECKIN,NCD8242000216
32950,1230,2024-09-25 13:59:04+00,In Device,CHECKIN,NCD8242000216
32951,1454,2024-09-25 21:57:54+00,Out Device,CHECKOUT,NCD8242000384
32952,1305,2024-09-25 21:58:32+00,Out Device,CHECKOUT,NCD8242000384
32953,1403,2024-09-25 13:56:10+00,In Device,CHECKIN,NCD8242000216
32954,1245,2024-09-25 13:59:06+00,In Device,CHECKIN,NCD8242000216
32955,1528,2024-09-25 21:57:58+00,Out Device,CHECKOUT,NCD8242000384
32956,1585,2024-09-25 21:58:34+00,Out Device,CHECKOUT,NCD8242000384
32957,1271,2024-09-25 13:56:20+00,In Device,CHECKIN,NCD8242000216
32958,1552,2024-09-25 13:59:08+00,In Device,CHECKIN,NCD8242000216
32959,778,2024-09-25 21:57:59+00,Out Device,CHECKOUT,NCD8242000384
32960,1335,2024-09-25 21:58:36+00,Out Device,CHECKOUT,NCD8242000384
32961,1393,2024-09-25 13:56:23+00,In Device,CHECKIN,NCD8242000216
32962,1492,2024-09-25 13:59:14+00,In Device,CHECKIN,NCD8242000216
32963,825,2024-09-25 21:58:02+00,Out Device,CHECKOUT,NCD8242000384
32964,1437,2024-09-25 21:58:38+00,Out Device,CHECKOUT,NCD8242000384
32965,932,2024-09-25 13:56:31+00,In Device,CHECKIN,NCD8242000216
32966,1582,2024-09-25 13:59:17+00,In Device,CHECKIN,NCD8242000216
32967,1536,2024-09-25 21:58:03+00,Out Device,CHECKOUT,NCD8242000384
32968,1070,2024-09-25 21:58:40+00,Out Device,CHECKOUT,NCD8242000384
32969,1531,2024-09-25 21:58:07+00,Out Device,CHECKOUT,NCD8242000384
32970,1086,2024-09-25 13:59:19+00,In Device,CHECKIN,NCD8242000216
32971,1351,2024-09-25 13:56:33+00,In Device,CHECKIN,NCD8242000216
32972,1636,2024-09-25 21:58:43+00,Out Device,CHECKOUT,NCD8242000384
32973,1143,2024-09-25 21:58:11+00,Out Device,CHECKOUT,NCD8242000384
32974,1151,2024-09-25 13:56:34+00,In Device,CHECKIN,NCD8242000216
32975,790,2024-09-25 13:59:22+00,In Device,CHECKIN,NCD8242000216
32976,1636,2024-09-25 13:57:06+00,In Device,CHECKIN,NCD8242000216
32977,1258,2024-09-25 21:58:46+00,Out Device,CHECKOUT,NCD8242000384
32978,858,2024-09-25 21:58:14+00,Out Device,CHECKOUT,NCD8242000384
32979,1185,2024-09-25 13:59:58+00,In Device,CHECKIN,NCD8242000216
32980,1668,2024-09-25 13:57:11+00,In Device,CHECKIN,NCD8242000216
32981,1666,2024-09-25 21:58:48+00,Out Device,CHECKOUT,NCD8242000384
32982,1624,2024-09-25 21:58:16+00,Out Device,CHECKOUT,NCD8242000384
32983,1534,2024-09-25 14:01:14+00,In Device,CHECKIN,NCD8242000216
32984,951,2024-09-25 13:58:46+00,In Device,CHECKIN,NCD8242000216
32985,1191,2024-09-25 21:59:06+00,Out Device,CHECKOUT,NCD8242000384
32986,1441,2024-09-25 21:58:18+00,Out Device,CHECKOUT,NCD8242000384
32987,1028,2024-09-25 14:01:49+00,In Device,CHECKIN,NCD8242000216
32988,916,2024-09-25 13:58:49+00,In Device,CHECKIN,NCD8242000216
32989,1092,2024-09-25 21:59:08+00,Out Device,CHECKOUT,NCD8242000384
32990,1443,2024-09-25 21:58:20+00,Out Device,CHECKOUT,NCD8242000384
32991,1287,2024-09-25 14:01:52+00,In Device,CHECKIN,NCD8242000216
32992,1625,2024-09-25 13:58:51+00,In Device,CHECKIN,NCD8242000216
32993,1172,2024-09-25 21:59:11+00,Out Device,CHECKOUT,NCD8242000384
32994,825,2024-09-25 14:01:55+00,In Device,CHECKIN,NCD8242000216
32995,1262,2024-09-25 21:58:25+00,Out Device,CHECKOUT,NCD8242000384
32996,951,2024-09-25 21:59:24+00,Out Device,CHECKOUT,NCD8242000384
32997,1669,2024-09-25 21:58:27+00,Out Device,CHECKOUT,NCD8242000384
32998,1531,2024-09-25 14:01:57+00,In Device,CHECKIN,NCD8242000216
32999,1647,2024-09-25 13:58:53+00,In Device,CHECKIN,NCD8242000216
33000,848,2024-09-25 21:58:29+00,Out Device,CHECKOUT,NCD8242000384
33001,885,2024-09-25 21:59:26+00,Out Device,CHECKOUT,NCD8242000384
33002,1230,2024-09-25 13:59:04+00,In Device,CHECKIN,NCD8242000216
33003,1624,2024-09-25 14:05:02+00,In Device,CHECKIN,NCD8242000216
33004,1594,2024-09-25 21:59:29+00,Out Device,CHECKOUT,NCD8242000384
33005,1305,2024-09-25 21:58:32+00,Out Device,CHECKOUT,NCD8242000384
33006,1037,2024-09-25 14:05:12+00,In Device,CHECKIN,NCD8242000216
33007,1245,2024-09-25 13:59:06+00,In Device,CHECKIN,NCD8242000216
33008,1151,2024-09-25 21:59:31+00,Out Device,CHECKOUT,NCD8242000384
33009,1585,2024-09-25 21:58:34+00,Out Device,CHECKOUT,NCD8242000384
33010,1070,2024-09-25 14:05:34+00,In Device,CHECKIN,NCD8242000216
33011,1552,2024-09-25 13:59:08+00,In Device,CHECKIN,NCD8242000216
33012,1086,2024-09-25 21:59:33+00,Out Device,CHECKOUT,NCD8242000384
33013,1335,2024-09-25 21:58:36+00,Out Device,CHECKOUT,NCD8242000384
33014,1492,2024-09-25 13:59:14+00,In Device,CHECKIN,NCD8242000216
33015,1027,2024-09-25 14:05:37+00,In Device,CHECKIN,NCD8242000216
33016,1437,2024-09-25 21:58:38+00,Out Device,CHECKOUT,NCD8242000384
33017,3,2024-09-25 21:59:35+00,Out Device,CHECKOUT,NCD8242000384
33018,1582,2024-09-25 13:59:17+00,In Device,CHECKIN,NCD8242000216
33019,1201,2024-09-25 14:06:02+00,In Device,CHECKIN,NCD8242000216
33020,1070,2024-09-25 21:58:40+00,Out Device,CHECKOUT,NCD8242000384
33021,1567,2024-09-25 21:59:37+00,Out Device,CHECKOUT,NCD8242000384
33022,1086,2024-09-25 13:59:19+00,In Device,CHECKIN,NCD8242000216
33023,1305,2024-09-25 14:06:26+00,In Device,CHECKIN,NCD8242000216
33024,1636,2024-09-25 21:58:43+00,Out Device,CHECKOUT,NCD8242000384
33025,806,2024-09-25 21:59:42+00,Out Device,CHECKOUT,NCD8242000384
33027,1159,2024-09-25 14:10:20+00,In Device,CHECKIN,NCD8242000216
33029,1334,2024-09-25 21:59:53+00,Out Device,CHECKOUT,NCD8242000384
33031,798,2024-09-25 19:41:33+00,In Device,CHECKIN,NCD8242000216
33033,1094,2024-09-25 21:59:56+00,Out Device,CHECKOUT,NCD8242000384
33035,1606,2024-09-25 19:47:17+00,In Device,CHECKIN,NCD8242000216
33037,1668,2024-09-25 22:00:00+00,Out Device,CHECKOUT,NCD8242000384
33039,1507,2024-09-25 21:31:09+00,In Device,CHECKIN,NCD8242000216
33041,1320,2024-09-25 22:00:09+00,Out Device,CHECKOUT,NCD8242000384
33043,1541,2024-09-25 21:31:11+00,In Device,CHECKIN,NCD8242000216
33045,798,2024-09-25 22:00:13+00,Out Device,CHECKOUT,NCD8242000384
33047,1480,2024-09-25 21:31:22+00,In Device,CHECKIN,NCD8242000216
33049,845,2024-09-25 22:00:20+00,Out Device,CHECKOUT,NCD8242000384
33051,1142,2024-09-25 21:31:28+00,In Device,CHECKIN,NCD8242000216
33053,1080,2024-09-25 22:00:23+00,Out Device,CHECKOUT,NCD8242000384
33055,990,2024-09-25 21:31:44+00,In Device,CHECKIN,NCD8242000216
33057,907,2024-09-25 22:00:25+00,Out Device,CHECKOUT,NCD8242000384
33059,1201,2024-09-25 22:00:43+00,Out Device,CHECKOUT,NCD8242000384
33061,1527,2024-09-25 21:33:35+00,In Device,CHECKIN,NCD8242000216
33063,1410,2024-09-25 21:34:17+00,In Device,CHECKIN,NCD8242000216
33065,1245,2024-09-25 22:01:57+00,Out Device,CHECKOUT,NCD8242000384
33067,827,2024-09-25 21:34:58+00,In Device,CHECKIN,NCD8242000216
33069,1230,2024-09-25 22:01:59+00,Out Device,CHECKOUT,NCD8242000384
33071,1056,2024-09-25 21:35:07+00,In Device,CHECKIN,NCD8242000216
33073,830,2024-09-25 22:02:27+00,Out Device,CHECKOUT,NCD8242000384
33075,1588,2024-09-25 21:35:09+00,In Device,CHECKIN,NCD8242000216
33077,1497,2024-09-25 22:03:25+00,Out Device,CHECKOUT,NCD8242000384
33079,1145,2024-09-25 21:36:38+00,In Device,CHECKIN,NCD8242000216
33081,1606,2024-09-25 22:03:28+00,Out Device,CHECKOUT,NCD8242000384
33083,1150,2024-09-25 21:36:42+00,In Device,CHECKIN,NCD8242000216
33085,1204,2024-09-25 22:03:30+00,Out Device,CHECKOUT,NCD8242000384
33087,1549,2024-09-25 21:37:01+00,In Device,CHECKIN,NCD8242000216
33089,1125,2024-09-25 22:03:32+00,Out Device,CHECKOUT,NCD8242000384
33091,1119,2024-09-25 21:37:43+00,In Device,CHECKIN,NCD8242000216
33093,1217,2024-09-25 22:03:36+00,Out Device,CHECKOUT,NCD8242000384
33095,1104,2024-09-25 21:37:54+00,In Device,CHECKIN,NCD8242000216
33097,1485,2024-09-25 22:03:38+00,Out Device,CHECKOUT,NCD8242000384
33099,1470,2024-09-25 21:39:16+00,In Device,CHECKIN,NCD8242000216
33101,4,2024-09-25 22:03:42+00,Out Device,CHECKOUT,NCD8242000384
33103,1558,2024-09-25 21:39:38+00,In Device,CHECKIN,NCD8242000216
33105,1648,2024-09-25 22:04:29+00,Out Device,CHECKOUT,NCD8242000384
33107,911,2024-09-25 21:39:40+00,In Device,CHECKIN,NCD8242000216
33109,1028,2024-09-25 22:06:41+00,Out Device,CHECKOUT,NCD8242000384
33111,1622,2024-09-25 21:40:08+00,In Device,CHECKIN,NCD8242000216
33113,1037,2024-09-25 22:06:44+00,Out Device,CHECKOUT,NCD8242000384
33115,1033,2024-09-25 21:40:11+00,In Device,CHECKIN,NCD8242000216
33117,1279,2024-09-25 21:40:15+00,In Device,CHECKIN,NCD8242000216
33119,1499,2024-09-25 22:09:13+00,Out Device,CHECKOUT,NCD8242000384
33121,5,2024-09-25 22:11:07+00,Out Device,CHECKOUT,NCD8242000384
33123,976,2024-09-25 21:40:27+00,In Device,CHECKIN,NCD8242000216
33125,1027,2024-09-25 22:16:10+00,Out Device,CHECKOUT,NCD8242000384
33127,964,2024-09-25 21:40:29+00,In Device,CHECKIN,NCD8242000216
33128,1550,2024-09-25 21:40:30+00,In Device,CHECKIN,NCD8242000216
33130,1384,2024-09-25 22:16:25+00,Out Device,CHECKOUT,NCD8242000384
33132,854,2024-09-25 21:41:03+00,In Device,CHECKIN,NCD8242000216
33134,1071,2024-09-26 05:48:29+00,Out Device,CHECKOUT,NCD8242000384
33136,1071,2024-09-25 21:41:06+00,In Device,CHECKIN,NCD8242000216
33139,854,2024-09-26 05:48:48+00,Out Device,CHECKOUT,NCD8242000384
33141,1295,2024-09-25 21:41:47+00,In Device,CHECKIN,NCD8242000216
33143,1289,2024-09-26 05:48:53+00,Out Device,CHECKOUT,NCD8242000384
33145,1259,2024-09-25 21:41:59+00,In Device,CHECKIN,NCD8242000216
33147,1410,2024-09-26 05:48:56+00,Out Device,CHECKOUT,NCD8242000384
33149,1419,2024-09-25 21:42:07+00,In Device,CHECKIN,NCD8242000216
33151,1033,2024-09-26 05:48:59+00,Out Device,CHECKOUT,NCD8242000384
33153,1498,2024-09-25 21:42:11+00,In Device,CHECKIN,NCD8242000216
33155,1602,2024-09-26 05:49:09+00,Out Device,CHECKOUT,NCD8242000384
33157,1286,2024-09-25 21:42:33+00,In Device,CHECKIN,NCD8242000216
33159,1287,2024-09-26 05:49:14+00,Out Device,CHECKOUT,NCD8242000384
33161,1289,2024-09-25 21:42:35+00,In Device,CHECKIN,NCD8242000216
33163,1549,2024-09-26 05:49:18+00,Out Device,CHECKOUT,NCD8242000384
33164,1565,2024-09-25 21:42:46+00,In Device,CHECKIN,NCD8242000216
33166,1452,2024-09-26 05:49:22+00,Out Device,CHECKOUT,NCD8242000384
33169,1635,2024-09-25 21:43:16+00,In Device,CHECKIN,NCD8242000216
33171,1588,2024-09-26 05:54:50+00,Out Device,CHECKOUT,NCD8242000384
33173,1617,2024-09-26 05:54:55+00,Out Device,CHECKOUT,NCD8242000384
33175,1150,2024-09-26 05:55:00+00,Out Device,CHECKOUT,NCD8242000384
33177,1558,2024-09-26 05:55:10+00,Out Device,CHECKOUT,NCD8242000384
33179,1461,2024-09-26 05:55:13+00,Out Device,CHECKOUT,NCD8242000384
33181,990,2024-09-26 05:55:15+00,Out Device,CHECKOUT,NCD8242000384
33026,790,2024-09-25 13:59:22+00,In Device,CHECKIN,NCD8242000216
33028,1258,2024-09-25 21:58:46+00,Out Device,CHECKOUT,NCD8242000384
33030,1185,2024-09-25 13:59:58+00,In Device,CHECKIN,NCD8242000216
33032,1666,2024-09-25 21:58:48+00,Out Device,CHECKOUT,NCD8242000384
33034,1534,2024-09-25 14:01:14+00,In Device,CHECKIN,NCD8242000216
33036,1191,2024-09-25 21:59:06+00,Out Device,CHECKOUT,NCD8242000384
33038,1028,2024-09-25 14:01:49+00,In Device,CHECKIN,NCD8242000216
33040,1092,2024-09-25 21:59:08+00,Out Device,CHECKOUT,NCD8242000384
33042,1287,2024-09-25 14:01:52+00,In Device,CHECKIN,NCD8242000216
33044,1172,2024-09-25 21:59:11+00,Out Device,CHECKOUT,NCD8242000384
33046,825,2024-09-25 14:01:55+00,In Device,CHECKIN,NCD8242000216
33048,951,2024-09-25 21:59:24+00,Out Device,CHECKOUT,NCD8242000384
33050,1531,2024-09-25 14:01:57+00,In Device,CHECKIN,NCD8242000216
33052,885,2024-09-25 21:59:26+00,Out Device,CHECKOUT,NCD8242000384
33054,1624,2024-09-25 14:05:02+00,In Device,CHECKIN,NCD8242000216
33056,1594,2024-09-25 21:59:29+00,Out Device,CHECKOUT,NCD8242000384
33058,1037,2024-09-25 14:05:12+00,In Device,CHECKIN,NCD8242000216
33060,1151,2024-09-25 21:59:31+00,Out Device,CHECKOUT,NCD8242000384
33062,1070,2024-09-25 14:05:34+00,In Device,CHECKIN,NCD8242000216
33064,1086,2024-09-25 21:59:33+00,Out Device,CHECKOUT,NCD8242000384
33066,1027,2024-09-25 14:05:37+00,In Device,CHECKIN,NCD8242000216
33068,3,2024-09-25 21:59:35+00,Out Device,CHECKOUT,NCD8242000384
33070,1201,2024-09-25 14:06:02+00,In Device,CHECKIN,NCD8242000216
33072,1567,2024-09-25 21:59:37+00,Out Device,CHECKOUT,NCD8242000384
33074,1305,2024-09-25 14:06:26+00,In Device,CHECKIN,NCD8242000216
33076,806,2024-09-25 21:59:42+00,Out Device,CHECKOUT,NCD8242000384
33078,1159,2024-09-25 14:10:20+00,In Device,CHECKIN,NCD8242000216
33080,1334,2024-09-25 21:59:53+00,Out Device,CHECKOUT,NCD8242000384
33082,798,2024-09-25 19:41:33+00,In Device,CHECKIN,NCD8242000216
33084,1094,2024-09-25 21:59:56+00,Out Device,CHECKOUT,NCD8242000384
33086,1606,2024-09-25 19:47:17+00,In Device,CHECKIN,NCD8242000216
33088,1668,2024-09-25 22:00:00+00,Out Device,CHECKOUT,NCD8242000384
33090,1507,2024-09-25 21:31:09+00,In Device,CHECKIN,NCD8242000216
33092,1320,2024-09-25 22:00:09+00,Out Device,CHECKOUT,NCD8242000384
33094,1541,2024-09-25 21:31:11+00,In Device,CHECKIN,NCD8242000216
33096,798,2024-09-25 22:00:13+00,Out Device,CHECKOUT,NCD8242000384
33098,1480,2024-09-25 21:31:22+00,In Device,CHECKIN,NCD8242000216
33100,845,2024-09-25 22:00:20+00,Out Device,CHECKOUT,NCD8242000384
33102,1142,2024-09-25 21:31:28+00,In Device,CHECKIN,NCD8242000216
33104,1080,2024-09-25 22:00:23+00,Out Device,CHECKOUT,NCD8242000384
33106,990,2024-09-25 21:31:44+00,In Device,CHECKIN,NCD8242000216
33108,907,2024-09-25 22:00:25+00,Out Device,CHECKOUT,NCD8242000384
33110,1201,2024-09-25 22:00:43+00,Out Device,CHECKOUT,NCD8242000384
33112,1527,2024-09-25 21:33:35+00,In Device,CHECKIN,NCD8242000216
33114,1410,2024-09-25 21:34:17+00,In Device,CHECKIN,NCD8242000216
33116,1245,2024-09-25 22:01:57+00,Out Device,CHECKOUT,NCD8242000384
33118,827,2024-09-25 21:34:58+00,In Device,CHECKIN,NCD8242000216
33120,1230,2024-09-25 22:01:59+00,Out Device,CHECKOUT,NCD8242000384
33122,1056,2024-09-25 21:35:07+00,In Device,CHECKIN,NCD8242000216
33124,830,2024-09-25 22:02:27+00,Out Device,CHECKOUT,NCD8242000384
33126,1588,2024-09-25 21:35:09+00,In Device,CHECKIN,NCD8242000216
33129,1497,2024-09-25 22:03:25+00,Out Device,CHECKOUT,NCD8242000384
33131,1145,2024-09-25 21:36:38+00,In Device,CHECKIN,NCD8242000216
33133,1606,2024-09-25 22:03:28+00,Out Device,CHECKOUT,NCD8242000384
33135,1150,2024-09-25 21:36:42+00,In Device,CHECKIN,NCD8242000216
33137,1204,2024-09-25 22:03:30+00,Out Device,CHECKOUT,NCD8242000384
33138,1549,2024-09-25 21:37:01+00,In Device,CHECKIN,NCD8242000216
33140,1125,2024-09-25 22:03:32+00,Out Device,CHECKOUT,NCD8242000384
33142,1119,2024-09-25 21:37:43+00,In Device,CHECKIN,NCD8242000216
33144,1217,2024-09-25 22:03:36+00,Out Device,CHECKOUT,NCD8242000384
33146,1104,2024-09-25 21:37:54+00,In Device,CHECKIN,NCD8242000216
33148,1485,2024-09-25 22:03:38+00,Out Device,CHECKOUT,NCD8242000384
33150,1470,2024-09-25 21:39:16+00,In Device,CHECKIN,NCD8242000216
33152,4,2024-09-25 22:03:42+00,Out Device,CHECKOUT,NCD8242000384
